timestamp,altitude_diff,altitude_diff_smoothed,slope,AU_Factor,MgII_Index,MgII_Flag,irr_256,irr_284,irr_304,irr_1175,irr_1216,irr_1335,irr_1405,irr_256_flag_flag,irr_284_flag_flag,irr_304_flag_flag,irr_1175_flag_flag,irr_1216_flag_flag,irr_1335_flag_flag,irr_1405_flag_flag,estimated_slope,slope_difference,PCN
2024-05-07 01:29:38.000000000,0.0937152214601724,0.0866077977736002,-0.0079535963875514,1.0182260420212763,0.3482379762234043,0.0,0.0001398738963297,0.0001279406307446,0.0005444923270212,0.0001085863038882,0.0088172981702127,0.0002711331712234,0.0001642518104787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133725455320568,0.0054189491445054,0.02053191489361702
2024-05-07 04:39:39.947368448,0.0491607882635776,0.0629463226448794,-0.0094103569470329,1.018290144148936,0.3474125772340425,0.0,0.000137830838617,0.0001269787616489,0.0005329339092021,0.0001065158349521,0.0087217234148936,0.0002645710515425,0.0001615683428723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141722465631182,0.0047618896160853,0.4962234042553192
2024-05-07 07:47:55.941176576,0.0536192179455952,0.0655299236810012,-0.0131380781013263,1.0183535973544973,0.3478783385185184,0.0,0.0001383214968783,0.0001280221153439,0.0005367358436507,0.000107045103619,0.0086150277486772,0.0002649751973544,0.0001607660795767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01571500232045,0.0025769242191237,1.1870899470899472
2024-05-07 11:14:43.937500160,0.0974632668829826,0.0648954478335907,-0.0106822772420931,1.0184229462765957,0.3480337439361702,0.0,0.0001365063118617,0.0001273908281914,0.0005300240179787,0.0001082970868351,0.0086274802127659,0.000262737156117,0.0001615240063829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0154168539657119,0.0047345767236188,0.9570744680851063
2024-05-07 14:09:45.736842240,0.0428186964209658,0.0473156035648558,-0.0071218883543925,1.0184815787234045,0.3482564542021277,0.0,0.0001365511238297,0.0001269111560638,0.000528770409734,0.0001084251061808,0.0086771906143617,0.0002615259995744,0.0001607014073936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0131717836674709,0.0060498953130784,0.07574468085106384
2024-05-07 17:15:20.944444416,-0.0414113149332138,0.0317706670557779,-0.0094889075755418,1.0185437622340423,0.3486890277540107,0.0212765957446808,0.0001389064052406,0.0001291451338502,0.0005373309864171,0.0001105164437112,0.0087291680561497,0.0002651115727272,0.0001615776561497,0.0212765957446808,0.0212765957446808,0.0212765957446808,0.0212765957446808,0.0212765957446808,0.0212765957446808,0.0212765957446808,-0.0142393791454084,0.0047504715698666,0.7165957446808512
2024-05-07 20:30:56.222222336,0.0510128534635327,0.0251551881228743,-0.010849676754114,1.0186089603174602,0.3495933328877005,0.0423280423280423,0.0001423601112834,0.000131239660909,0.0005541908617112,0.0001129355403315,0.0088177901711229,0.000272091936631,0.0001631070882352,0.0423280423280423,0.0423280423280423,0.0423280423280423,0.0423280423280423,0.0423280423280423,0.0423280423280423,0.0423280423280423,-0.0123523113355129,0.0015026345813989,0.4816402116402116
2024-05-07 23:39:51.526315776,0.07872955017217,0.02268236643443,-0.0080637652937724,1.0186718343915344,0.3491467814285714,0.0,0.0001437028032804,0.0001349218706878,0.0005479559117989,0.0001107934047142,0.0087920736031746,0.0002684790062962,0.000162667115238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0143051188062398,0.0062413535124674,0.3106349206349206
2024-05-08 02:49:53.473684224,0.0007321524079202,0.0006568816949083,-0.0100619210702025,1.0187348894179895,0.3489711704761905,0.0,0.0001455761106349,0.0001351428373544,0.0005536116835978,0.0001127165006507,0.008804504021164,0.0002720445015873,0.0001667922464021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137148382739907,0.0036529172037882,0.7092063492063493
2024-05-08 05:59:55.368420864,-0.0461892071215288,-0.0150980148713794,-0.0131905868010666,1.0187978095238095,0.3502818007222222,0.1904761904761904,0.0001488922167777,0.0001397968246111,0.0005773004161666,0.0001170763772833,0.0088787990333333,0.0002848579868888,0.0001711513380555,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,-0.0129698530266142,-0.0002207337744523,0.7140740740740741
2024-05-08 09:04:39.647058944,-0.0103785221325551,-0.0107965717861652,-0.0145567159592132,1.0188587659574468,0.3493642152127659,0.0,0.0001498406321276,0.0001429784390957,0.0005614818757978,0.0001122328258191,0.0086873277712765,0.0002717775965425,0.0001655216167021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0071901317920749,-0.0073665841671382,1.1971808510638298
2024-05-08 12:24:59.333333248,0.0313638227495971,-0.0198324871710155,-0.0107068514026688,1.018924843915344,0.3499929878835978,0.0,0.0001497024788888,0.0001425716316931,0.0005707361255026,0.0001146335784074,0.0088127128068783,0.0002794117950793,0.0001710115114285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0129031884196406,0.0021963370169718,0.44185185185185183
2024-05-08 15:30:01.157894656,-0.1007660957727125,-0.0359533910592138,-0.0055950881341099,1.0189856682539684,0.3491675209523809,0.0,0.0001475277125925,0.0001404154341798,0.0005533308160317,0.0001115107194338,0.0087937917063492,0.0002683530519047,0.0001679303981481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137896374656094,0.0081945493314995,0.2202116402116402
2024-05-08 18:25:22.933333504,-0.0989753726756248,-0.0467366123067323,-0.0065621893625509,1.0190432414893615,0.3499746681914893,0.0,0.0001488180161702,0.0001427278609574,0.0005699666812765,0.0001157155585478,0.0088890500851063,0.0002787600607446,0.0001722484901595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0129907024968135,0.0064285131342626,1.4006382978723404
2024-05-08 21:45:05.000000000,-0.0026983271662857,-0.0489897029878091,-0.0078319329934165,1.0191085269841271,0.351033017852349,0.8465608465608465,0.0001548328946979,0.0001498717051006,0.0005910277583221,0.000121588822557,0.0089885752583892,0.0002925683573825,0.0001781179068456,0.8465608465608465,0.8465608465608465,0.8465608465608465,0.8465608465608465,0.8465608465608465,0.8465608465608465,0.8465608465608465,-0.0135107291699239,0.0056787961765074,0.15592592592592594
2024-05-09 00:50:06.842105088,-0.0303103850001207,-0.0554319100935332,-0.0059055801285628,1.019168970899471,0.3484767687301587,0.0,0.0001506238396296,0.0001453937607407,0.0005604515723809,0.0001128893526084,0.0088508609365079,0.0002722738829629,0.0001685886562433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0105574988813925,0.0046519187528297,0.27116402116402116
2024-05-09 04:00:08.789473536,-0.0663585848216143,-0.0789066082030684,-0.0069710390678144,1.0192308698412698,0.3483003770899471,0.0,0.0001504705131216,0.0001466597697883,0.0005556474410582,0.0001121177387566,0.0087984104259259,0.0002689371891005,0.0001675352328042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009494183270417,0.0025231442026026,0.48693121693121694
2024-05-09 07:10:10.736842496,-0.0963168388197459,-0.0790569825994932,-0.0103401868411159,1.019292598941799,0.3485667846031746,0.0,0.0001514443045502,0.0001481055201587,0.0005587570107407,0.0001139480586084,0.0087278621613756,0.0002715673563492,0.0001694923292592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0107412564711174,0.0004010696300015,0.4676190476190476
2024-05-09 10:21:52.499999744,-0.0664670232512207,-0.0745923024849477,-0.0106491372838083,1.0193548312169312,0.3511533002116402,0.0,0.0001556931817989,0.0001541787020634,0.0005871731298941,0.0001225167516931,0.008824440026455,0.0002910683261904,0.0001822824214285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0111140878976874,0.0004649506138791,0.45873015873015865
2024-05-09 13:30:14.473683968,-0.0683583860840713,-0.0879162349766159,-0.0078594004810099,1.0194157787234042,0.3493754384574468,0.0,0.0001531162087765,0.0001535730337234,0.0005598651736702,0.0001147044180691,0.0088037799547872,0.0002713411563829,0.0001727377205319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0107618607249612,0.0029024602439513,1.026968085106383
2024-05-09 16:30:16.411764736,-0.1799084602362199,-0.1032564739452494,-0.0084226663657157,1.0194738436170212,0.3491656188297873,0.0,0.0001520926549468,0.0001515033203723,0.0005582984714893,0.0001148442846436,0.0087844371515957,0.0002723365968617,0.0001736833017553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0111441426470655,0.0027214762813498,1.294468085106383
2024-05-09 19:52:04.294117632,-0.1021194653405359,-0.1115734085131583,-0.0078781437379158,1.0195386862433862,0.3493758025396825,1.3333333333333333,0.0001513585911904,0.0001532555411111,0.0005553948505555,0.0001108580630079,0.0088026493690476,0.0002687450592063,0.0001680251539682,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,-0.0107369283627294,0.0028587846248136,0.23253968253968252
2024-05-09 23:00:20.263158016,-0.0587932516447153,-0.1111271133945781,-0.0053218812127558,1.0195991813829786,0.3482333514189189,0.851063829787234,0.0001519410480405,0.0001555934727702,0.0005532654881081,0.0001114439840675,0.0087812384087837,0.0002657075219594,0.0001688799729729,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,-0.0100261637678562,0.0047042825551004,0.8347340425531915
2024-05-10 02:10:22.210525952,-0.1226137195912997,-0.1244142071708501,-0.0065951239570154,1.0196599617021276,0.3479694947872341,0.0,0.0001529411326595,0.0001565448806382,0.0005427385112765,0.0001122392899627,0.0087408853803191,0.000261337124734,0.0001681154440425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0102306300086751,0.0036355060516597,2.4347340425531914
2024-05-10 05:20:24.157894912,-0.1683725357178218,-0.1415466617587778,-0.0084662235467552,1.019720664361702,0.3492085087765957,0.0,0.0001548280089893,0.0001545035542021,0.0005536098784574,0.0001197287233457,0.0087681691010638,0.0002731803595744,0.0001798008993085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0083135804002304,-0.0001526431465247,1.348244680851064
2024-05-10 08:22:26.000000000,-0.1412109959327949,-0.1336393040895636,-0.009476078716843,1.0197786664893618,0.3505058429255319,0.0,0.0001576744943617,0.000159981706117,0.0005701072904255,0.0001194995984734,0.0087219587978723,0.0002793952378191,0.0001778573418617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062878036152277,-0.0031882751016152,1.141755319148936
2024-05-10 11:47:44.294117632,-0.092300182752524,-0.1300240019695277,-0.0025789216324672,1.0198438462765955,0.3503947125531915,0.0,0.0001561219115425,0.0001613208847872,0.0005509091886702,0.0001157814202712,0.0087746297420212,0.0002667212585638,0.0001726520890425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0089040731802084,0.0063251515477412,1.871063829787234
2024-05-10 14:47:46.052631552,-0.1860508672376681,-0.1318355264264014,0.0070187762421303,1.0199009409574469,0.3520458815957447,0.0,0.0001582511191489,0.0001608187280851,0.00055506099,0.0001168994662606,0.0088606411675531,0.000269239779468,0.0001739886715957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063527844776238,0.0133715607197541,2.195478723404255
2024-05-10 17:54:16.235293952,-0.222550477375421,-0.1223302760259343,0.0141051975076758,1.0199601132978724,0.3529630691489361,0.0,0.0001577324798404,0.0001581716334042,0.0005528456420212,0.0001153674851595,0.008877556893617,0.0002703893760638,0.0001738970457978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077846533741013,0.0218898508817771,8.043351063829787
2024-05-10 21:09:09.933333248,-0.1087422412132923,-0.0961412132511061,0.0229122962187896,1.0200215164021162,0.3533914061290322,0.0634920634920634,0.0001571079815053,0.0001600826929569,0.0005542288737634,0.0001160484775053,0.0088966964086021,0.0002715488546236,0.0001751448848924,0.0634920634920634,0.0634920634920634,0.0634920634920634,0.0634920634920634,0.0634920634920634,0.0634920634920634,0.0634920634920634,-0.0057779301281294,0.028690226346919,11.116719576719577
2024-05-11 00:17:51.842105344,-0.0695817462602121,-0.0671613703155079,0.0335397345778953,1.0200810984126985,0.3551318431216931,0.0,0.0001620121118518,0.0001657638677777,0.0005739897549735,0.0001245398998783,0.009013882021164,0.0002839680423809,0.0001915808389947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030502682642328,0.0365900028421282,12.521481481481482
