timestamp,altitude_diff,altitude_diff_smoothed,slope
2024-05-05 02:31:09.184000256,-0.0307700591260982,-0.011139696896480943,0.0022388183409184333
2024-05-05 07:31:39.184000000,0.0037498612713307,-0.00890087855556251,0.0022388183409184333
2024-05-05 12:31:39.184000000,-0.0330997143828426,-0.006662060214644076,0.0022388183409184333
2024-05-05 17:31:39.184000000,0.0275506092522164,-0.004423241873725643,0.0022388183409184333
2024-05-05 22:31:39.183999744,-1.5191245893220184e-05,-0.0021844235328072094,0.0022388183409184333
2024-05-06 03:31:39.184000000,0.0407112561040321,5.439480811122305e-05,0.0022388183409184333
2024-05-06 08:31:39.184000000,0.0286522622485563,0.0022932131490296537,0.0022388183409184324
2024-05-06 13:31:39.184000000,-0.0337269568764213,0.00605542218711609,0.0014895313375892037
2024-05-06 18:31:39.183999744,-0.0255206184826874,0.006143523525583283,0.0013626061315190462
2024-05-06 23:31:39.184000000,-0.0276416720134875,0.011350742581280071,0.0007911830190729637
2024-05-07 04:31:39.184000000,0.0259208748641412,0.005107866256777855,-0.0007272020720753938
2024-05-07 09:31:39.184000000,0.0274692720367966,0.005158395893912563,-0.0010714791920655973
2024-05-07 14:31:39.183999744,0.0265318472877424,0.002193595556167763,0.00019738210676659878
2024-05-07 19:31:39.184000000,0.0181386583690255,0.002730520007634563,0.002317397349708696
2024-05-08 00:31:39.184000000,0.0048951786714042,0.010514101934561995,0.0030491126838164636
2024-05-08 05:31:39.184000000,0.0345941333412156,0.014385431005988547,0.002134345113195741
2024-05-08 10:31:39.183999744,-0.0536067829663124,0.017302589616257587,0.0003826200162056142
2024-05-08 15:31:39.184000000,0.000641694036858,0.015288173521604678,0.00013489063620319812
2024-05-08 20:31:39.184000000,0.0021688517133497,0.014894427904883151,0.0008362209801219669
2024-05-09 01:31:39.184000000,0.0356322801176247,0.014929949078525422,0.0016826885818871718
2024-05-09 06:31:39.183999744,0.0674596081736353,0.01678510728550006,0.0027069499056263063
2024-05-09 11:31:39.184000000,0.0248066594458578,0.021264574022281425,0.003777440748954329
2024-05-09 16:31:39.184000000,0.01028138992001,0.023069842751633204,0.005503238727171824
2024-05-09 21:31:39.184000000,-0.0002665343663466,0.03879214316051411,0.0067644656368389565
2024-05-10 02:32:09.183999744,0.0223505790194167,0.04511879331633172,0.0067508550519282135
2024-05-10 07:32:39.184000000,0.0269936225450919,0.05402868002875036,0.007501524957037486
2024-05-10 12:32:39.184000256,0.0422557150596958,0.06288807908261926,0.00998438170075804
2024-05-10 17:32:39.184000000,0.0631282462495619,0.07174733750182963,0.014107744529777927
2024-05-10 22:32:39.184000000,0.0580626268227888,0.08787773722447301,0.017667867406912816
2024-05-11 03:32:39.184000000,0.1507831223491393,0.10414139603390664,0.01909541066063701
2024-05-11 08:32:39.184000256,0.082888146062487,0.12149541198142251,0.019075136752411445
2024-05-11 13:32:39.184000000,0.1179973789747919,0.13667921427017624,0.018500706807448333
2024-05-11 18:32:39.184000000,0.1508044678179203,0.15278837060933573,0.017569945829582094
2024-05-11 23:32:39.184000000,0.1826299676233702,0.16678166157023847,0.01567188084499471
2024-05-12 04:32:39.184000256,0.2345018558402216,0.17843362472799004,0.013261763961125612
2024-05-12 09:32:39.184000000,0.2217089544426471,0.1937433446870238,0.011225144093197135
2024-05-12 14:32:39.184000000,0.2253356729513598,0.19914435916225912,0.010471277272734798
2024-05-12 19:32:39.184000000,0.2197400087732148,0.21657108751466803,0.00963585991664062
2024-05-13 00:32:39.184000256,0.2364126549541652,0.22751981075430194,0.007287190695064018
2024-05-13 05:32:39.184000000,0.2241684975514317,0.23517376445243618,0.005087789213094283
2024-05-13 10:32:39.184000000,0.214603767300332,0.24065230155897904,0.0036826053423936566
2024-05-13 15:32:39.184000000,0.2570889862902277,0.2415495637550294,0.0036278287322182657
2024-05-13 20:32:39.184000256,0.2209963105271981,0.24604601085876804,0.004137691111507539
2024-05-14 01:32:39.184000000,0.3094356146438031,0.24874697595147122,0.003815937729279742
2024-05-14 06:32:39.184000000,0.2603307810900332,0.2526726016353678,0.003426422509645674
2024-05-14 11:32:39.184000000,0.2503058658936652,0.2552550929842798,0.0033717797533791842
2024-05-14 16:32:39.184000256,0.2538509500084274,0.26148178123178945,0.0038198893285370564
2024-05-14 21:32:39.184000000,0.2461662643888758,0.26858140337357717,0.0035141549656276944
2024-05-15 02:33:09.184000000,0.2801627667912498,0.268778868724623,0.002777896038693779
2024-05-15 07:33:39.183999744,0.2604482191565012,0.27589668478093743,0.0024153487630124934
2024-05-15 12:33:39.184000000,0.2707731426638702,0.27306710238930854,0.0035983084425191105
2024-05-15 17:33:39.184000000,0.2699850424900205,0.2793744142253708,0.005391704850883269
2024-05-15 22:33:39.183999744,0.3051154447690578,0.28549471433585116,0.00593836573168161
2024-05-16 03:33:39.183999744,0.3068988551435723,0.2908037299310641,0.005953389249099754
2024-05-16 08:33:39.184000000,0.2596560358538227,0.2977607905398653,0.005746596257001084
2024-05-16 13:33:39.184000000,0.3135279192592861,0.30242189877748604,0.006487212376794605
2024-05-16 18:33:39.183999744,0.2726510435526279,0.31136465993081586,0.007321704326722746
2024-05-16 23:33:39.183999744,0.3423258349588423,0.31702000138306213,0.006846028001475063
2024-05-17 04:33:39.184000000,0.3298697673299102,0.32429239742895377,0.006603129243068486
2024-05-17 09:33:39.184000000,0.3228681527461958,0.32795979981743206,0.006805090790995201
2024-05-17 14:33:39.183999744,0.3366080523032906,0.33427411084141156,0.00800687089599643
2024-05-17 19:33:39.183999744,0.3407571738803199,0.3474410103054443,0.008319965310039819
2024-05-18 00:33:39.184000000,0.3767041141497884,0.35175406937072207,0.007746055549004753
2024-05-18 05:33:39.184000000,0.3442925815430726,0.3623905967181145,0.006654351139451925
2024-05-18 10:33:39.183999744,0.3645261910866111,0.3656626501692525,0.006623462492848749
2024-05-18 15:33:39.183999744,0.3527916758192759,0.3723214787603324,0.006920611686215689
2024-05-18 20:33:39.184000000,0.3889848984553055,0.3790661948797921,0.006278823879260126
2024-05-19 01:33:39.184000000,0.4308257288862478,0.3834146001333834,0.005109701661049104
2024-05-19 06:33:39.183999744,0.3695976871078983,0.38796890566052655,0.004014587868891667
2024-05-19 11:33:39.183999744,0.4109258990687294,0.39032303115591466,0.004218870830433817
2024-05-19 16:33:39.184000000,0.3848625298236356,0.3982464563737093,0.004326735237142835
2024-05-19 21:33:39.184000000,0.4164345390139488,0.4004560863511853,0.002865129135554122
2024-05-20 02:34:09.184000000,0.4105494622991728,0.4053205139502396,0.00154528306858384
2024-05-20 07:34:39.184000000,0.3931373205999762,0.4061200309539661,0.0007211035348284895
2024-05-20 12:34:39.184000000,0.3999631457331816,0.4036019227429682,0.0014066070109923908
2024-05-20 17:34:39.184000256,0.4073077455898328,0.40961297780800665,0.001553899493503865
2024-05-20 22:34:39.184000000,0.4472971093744036,0.40763298401322334,0.0007991108143626994
2024-05-21 03:34:39.184000000,0.3932513807937994,0.40923660303619386,-0.0001400849036204904
2024-05-21 08:34:39.184000000,0.4160292346069809,0.4082476545198951,-4.978169790888556e-05
2024-05-21 13:34:39.184000256,0.3993786195037501,0.40870550316974297,0.0003108539934028816
2024-05-21 18:34:39.184000000,0.3980903221432754,0.4106477175166325,3.121852994365681e-05
2024-05-21 23:34:39.184000000,0.4477414029533975,0.41076544980805585,-0.0006815084725499964
2024-05-22 04:34:39.184000000,0.3851859797365478,0.4104169517967894,-0.0010778436358229477
2024-05-22 09:34:39.184000256,0.4057095771222521,0.4059208419403237,-0.0003704508901929361
2024-05-22 14:34:39.184000000,0.4035782083020649,0.4099702539395437,0.000460049884721061
2024-05-22 19:34:39.184000000,0.4165014947471945,0.40767032314142165,-9.285040965717784e-05
2024-05-23 00:34:39.184000000,0.4183861071095407,0.40787341086373696,-0.000598077359927148
2024-05-23 05:34:39.184000256,0.4014936655216843,0.408690670131084,-0.0009466154396685153
2024-05-23 10:34:39.184000000,0.4027772714433695,0.403929483613358,-0.0001977858885286611
2024-05-23 15:34:39.184000000,0.3888476812403496,0.40818797299224435,0.0002884592826504868
2024-05-23 20:34:39.184000000,0.4458937367836597,0.40716965242561937,-0.00032499209375969686
2024-05-24 01:34:39.184000256,0.3861301342313936,0.4057608672499188,-0.0011852888921709342
2024-05-24 06:34:39.184000000,0.4020187598938491,0.4039786543423992,-0.0011819067455882504
2024-05-24 11:34:39.184000000,0.408714692618787,0.40250940488888676,-0.0007824813137262882
2024-05-24 16:34:39.184000000,0.3858459782229602,0.4028460050481395,-0.0007107769145610047
2024-05-24 21:34:39.184000256,0.4405463416620705,0.4012016176248539,-0.0014204239248812663
2024-05-25 02:34:39.184000000,0.3924714097561264,0.40214467725053726,-0.0018986795413386708
2024-05-25 07:35:09.184000000,0.3852640010179584,0.3960232527401087,-0.0013972143648707364
2024-05-25 12:35:39.184000000,0.3933327269494384,0.39932016254584396,-0.0006909043416066998
2024-05-25 17:35:39.184000000,0.3992858642138799,0.3972836823541877,-0.001370924613173285
2024-05-25 22:35:39.184000000,0.4058694675919696,0.39365983730787185,-0.0021075003284086783
2024-05-26 03:35:39.183999744,0.3814002349406564,0.39284453448671625,-0.0030150486149690793
2024-05-26 08:35:39.184000000,0.401107456374234,0.38536627394620826,-0.002812745476947172
2024-05-26 13:35:39.184000000,0.3663152181480882,0.3857091628498911,-0.0021582833889460928
2024-05-26 18:35:39.184000000,0.4289899617059518,0.38481439175377724,-0.0025735539895614824
2024-05-26 23:35:39.183999744,0.375544517402318,0.3824658133033662,-0.0029716350971904404
2024-05-27 04:35:39.184000000,0.3616047070166814,0.3798100711431622,-0.0029083781008125884
2024-05-27 09:35:39.184000000,0.3752470415479365,0.37729022770543885,-0.002126925542064933
2024-05-27 14:35:39.184000000,0.3433289546354672,0.377445480328106,-0.0017668167584062619
2024-05-27 19:35:39.183999744,0.3969289655040029,0.3712971511527119,-0.0027116738302803605
2024-05-28 00:35:39.184000000,0.373631976768479,0.37074827354539464,-0.0033027594480322824
2024-05-28 05:35:39.184000000,0.362801207094094,0.36256638951641235,-0.0026491605918420227
2024-05-28 10:35:39.184000000,0.3647612161312281,0.36375961202129653,-0.0012107703836126504
2024-05-28 15:35:39.183999744,0.3731115029015655,0.36449216252528394,-0.0010507419536619864
2024-05-28 20:35:39.184000000,0.383418519035331,0.36144528690968303,-0.0015883401444443425
2024-05-29 01:35:39.184000000,0.321179177094109,0.36146571011259393,-0.0028736110770693803
2024-05-29 06:35:39.184000000,0.3591798092529643,0.3548105060484397,-0.0031927517194633792
2024-05-29 11:35:39.183999744,0.3226254693291821,0.3521643365500303,-0.0029824335959217295
2024-05-29 16:35:39.184000000,0.3910564099658131,0.34933625089077125,-0.0034346938395996432
2024-05-29 21:35:39.184000000,0.3711278635685175,0.3471756915709929,-0.003258864602329176
2024-05-30 02:35:39.184000000,0.3356376585451244,0.3447910981259472,-0.002428275269450699
2024-05-30 07:36:09.183999744,0.3435944562733084,0.34280681113384276,-0.0005195824868251647
2024-05-30 12:36:39.184000000,0.3104113126699985,0.3480857195489063,0.00019797583107823377
2024-05-30 17:36:39.184000256,0.339231773289157,0.3431270402639327,-0.001134737455049132
2024-05-30 22:36:39.184000000,0.3260360935237258,0.343237191146255,-0.0025519278579646414
2024-05-31 03:36:39.184000000,0.3366739449741089,0.3350733808405617,-0.0026350452161504607
2024-05-31 08:36:39.184000000,0.3421117881159716,0.3324179421243012,-0.001197770185408107
2024-05-31 13:36:39.184000256,0.3576227881379736,0.3342215826311742,-0.00019480165240374705
2024-05-31 18:36:39.184000000,0.3898049864899349,0.3335984850082504,0.00020764748363853518
2024-05-31 23:36:39.184000000,0.2947169785483083,0.3360101075219204,-0.00041502660609230816
2024-06-01 04:36:39.184000000,0.3240574307993711,0.33505182244129217,-0.0005956012287017839
2024-06-01 09:36:39.184000256,0.2849268759918004,0.33516402983719645,-0.0011914929817118157
2024-06-01 14:36:39.184000000,0.336607160257131,0.33127252207681046,-0.0027514309406692274
2024-06-01 19:36:39.184000000,0.3590849851344728,0.32755005229536827,-0.003572541844204325
2024-06-02 00:36:39.184000000,0.3354941871752999,0.3239763022179695,-0.0029560964600462893
2024-06-02 05:36:39.184000256,0.3417624053477084,0.31898918855303626,-0.00039138201130583036
2024-06-02 10:36:39.184000000,0.32677406724099,0.3271438471673579,0.0013697423944943202
